,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
20,0.40015974440894553,"[0.39957595691423453, -0.01156697341618489, 2.212996500370946]","[0.2340882235381646, 0.0, 2.169092579218222]","[-0.19487128717651442, 0.0033604697908743526, 0.0034078095115278335]","[-0.05625127640134725, 0.0, 0.06748508529251611]","[-0.0005749032952086026, 0.05998810101443413, 0.005729552435435708, -0.9981822151004976]","[[0.9927366650223066, 0.011369299969182322, -0.11976469897767095], [-0.011507249396968343, 0.9999331485213449, -0.0004603065488309677], [0.11975152322337013, 0.001835126429888625, 0.9928016595369298]]","[0.02605064590526144, 0.16758624747448314, 0.009355690633093688]",[0.45137766551916675],"[0.0021154846789095128, 0.03495772239601598, 0.0, -0.999386088612341]",[0.44800516851899996],"[1.9107783848919047, 0.11236671723606562, 0.5075341206847348]","[996.4552372654306, 972.6059847014333, 914.2663384205582, 960.7948835463056]"
21,0.4201677316293946,"[0.39568388583913916, -0.01145946157369985, 2.2132598065313505]","[0.23294399317301623, 0.0, 2.170465298092403]","[-0.20400288395535635, 0.004295771733652733, 0.0011075350974881354]","[-0.05824064509138749, 0.0, 0.06986922267777608]","[-0.0007639187887980679, 0.058232942691936226, 0.005656920418151249, -0.9982863562739188]","[[0.9931531563313939, 0.011205482465836745, -0.11627494720567022], [-0.011383423422034229, 0.9999341404166868, -0.000866381163270726], [0.11625766149449357, 0.0021840576533629086, 0.9932159906847967]]","[0.0128073781597395, 0.18172478451530963, 0.007769035036537234]",[0.4526355955393235],"[0.0017877682477658698, 0.03315073622417565, 0.0, -0.999447229498728]",[0.44800516851899996],"[1.7028797924696253, -0.26523710094344055, -0.46394318010672464]","[995.2921692360409, 977.8611652925172, 903.9929310836771, 975.1604034448809]"
22,0.4401757188498401,"[0.3913250029726707, -0.011347011588634373, 2.2135947303280252]","[0.23175766154838942, 0.0, 2.1718884677030057]","[-0.21506189106962123, -0.00015250305668095964, 6.663504098031485e-05]","[-0.06022987966514992, 0.0, 0.07225271641394498]","[-0.0008751752521614031, 0.05598546407498089, 0.0055550420765848145, -0.998415042309302]","[[0.9936681319610438, 0.010994480954568371, -0.11180318223695619], [-0.011190469325125149, 0.9999353444729817, -0.0011255730556022701], [0.11178373569555562, 0.0023695794900568555, 0.9937283170825449]]","[0.010174739276422902, 0.21878411879784146, 0.00934717115002498]",[0.4536553718637461],"[0.003168376533152512, 0.030183888367603395, 0.0, -0.9995383353928885]",[0.44800516851899996],"[1.5583269768785644, -0.1745492645141107, -0.0797485135402276]","[994.6153497008111, 977.3035737496995, 922.405907476463, 955.738996494478]"
23,0.46018370607028913,"[0.387293302471694, -0.011252107968021806, 2.2139367691221845]","[0.23053143510487434, 0.0, 2.173359433693994]","[-0.22413683106136206, 0.0016823230126275838, 0.0025246698568053673]","[-0.06221897273390686, 0.0, 0.07463553105821716]","[-0.000992598174566776, 0.053579025722876227, 0.005497848650549636, -0.998547243569673]","[[0.9941966445545309, 0.010873358344883984, -0.10701329120652248], [-0.011086088117394357, 0.9999360980470839, -0.0013931735938353279], [0.10699146258838416, 0.002571451090908445, 0.9942551267318274]]","[0.005009353539571236, 0.25803241212778033, 0.005845352999154229]",[0.4539102017463369],"[0.0025271492450293113, 0.02778304611887033, 0.0, -0.9996102645258753]",[0.44800516851899996],"[1.7806253007444632, 0.1740062238852976, 0.28180814090364237]","[999.3680312567253, 973.1450445216387, 931.6010240576041, 946.2306961246102]"
24,0.48019169329073463,"[0.38322982532130023, -0.011172798489959014, 2.2143210007288214]","[0.22926997612287192, 0.0, 2.174872602473737]","[-0.23079543354457532, 0.0009878593453076275, 0.0072395727973832685]","[-0.0642079301320586, 0.0, 0.07701769462502835]","[-0.0006758661231239587, 0.05078665781280602, 0.005502798615577993, -0.9986926926161975]","[[0.9947779856756086, 0.010922559569587811, -0.10144796639043067], [-0.011059859495677267, 0.9999356413091659, -0.0007910276160971891], [0.1014330897697641, 0.0019089026173057582, 0.994837633670783]]","[-0.028714745683261034, 0.2684464871344971, -0.0017041666357542136]",[0.45368562179642125],"[0.0026776716973738817, 0.026141359806822702, 0.0, -0.9996546294413691]",[0.44800516851899996],"[1.9040182257468026, -0.011804447533006204, 0.826306665484374]","[1013.9161607665613, 966.4433724482416, 923.6176832341013, 959.2371682196759]"
25,0.5001996805111837,"[0.3786508235581517, -0.01108520935227302, 2.214762420413561]","[0.22796532190214208, 0.0, 2.176437499349701]","[-0.23619095540610727, 0.000942196082709064, 0.015565044972634893]","[-0.06619670449715001, 0.0, 0.07939897984965073]","[-0.00040025111838045156, 0.04701147041801165, 0.005457459656155787, -0.9988791713024125]","[[0.9955198968459901, 0.010865052770291447, -0.0939219259343645], [-0.010940318344737522, 0.9999397331458016, -0.00028647860451573896], [0.09391318851704093, 0.0013127314172471784, 0.9955791441758717]]","[-0.021384679801716978, 0.28038007915672913, 0.0019316135681339218]",[0.45273368508365874],"[0.002668090183186078, 0.025148914863789625, 0.0, -0.9996800227556868]",[0.44800516851899996],"[1.6886860345463712, -0.30360710075765474, 0.09571500829511947]","[986.2759781305805, 994.7240218694195, 942.5602650352258, 941.183985420387]"
26,0.5202076677316292,"[0.3745925262231361, -0.011037180115157695, 2.215217017290964]","[0.22661863576040017, 0.0, 2.178052715941663]","[-0.24242044841222538, -0.0031148197373738716, 0.011803450150406488]","[-0.0681852813584185, 0.0, 0.08177931732421775]","[-0.00013884384790168038, 0.045000411271744103, 0.005450160040088503, -0.9989716053681278]","[[0.9958895463502998, 0.010876614189004609, -0.08990977962310369], [-0.010901606310037117, 0.9999395818243239, 0.00021311676333395628], [0.0899067527383371, 0.0007679210098692755, 0.9959489162839967]]","[-0.026969529160127164, 0.28242097179889564, 0.0009436914661791718]",[0.4545612034711963],"[0.0038363643596556864, 0.02348305288686908, 0.0, -0.9997161324378061]",[0.4480499792579665],"[1.6381773983251184, -0.3330599106964016, -0.39284673938113457]","[984.3685301694509, 993.119887814874, 939.0066312576191, 940.3025292258201]"
27,0.5402156549520782,"[0.3695743004643267, -0.011003147029830872, 2.215898805966252]","[0.22523038481298396, 0.0, 2.1797176762444166]","[-0.24692986654509527, -0.0028873377162401156, 0.016006858613733084]","[-0.07017364232125149, 0.0, 0.08415861882192786]","[0.0001064960110737305, 0.042280843279170595, 0.005400247647115791, -0.9990889477143338]","[[0.9963619044032872, 0.010799660960615576, -0.08448349623085596], [-0.010781649995999315, 0.999937221137282, 0.0006694520241516799], [0.08448579665018888, 0.00024385607359397014, 0.9964202070697868]]","[-0.022126325143908235, 0.2822572124858274, 0.00310048102818946]",[0.4546025291323687],"[0.0038093995574639333, 0.02184218943644738, 0.0, -0.9997533857873716]",[0.44807693469099996],"[1.686209141760766, 0.2719563205064202, 0.5310674028138287]","[1000.3449879483315, 974.9080934256002, 931.2197298925116, 949.7063536734216]"
28,0.5602236421725237,"[0.3643306319289625, -0.010987967244420976, 2.216683328990153]","[0.22380681000296956, 0.0, 2.1814248970863397]","[-0.25062040852079864, 8.677247347390514e-05, 0.021899321496658495]","[-0.07216180303518777, 0.0, 0.08653695947621305]","[0.0002916329909494768, 0.039325208916723184, 0.005331133796657908, -0.9992109316433112]","[[0.9968476779213936, 0.010676791391939576, -0.0785852478085051], [-0.01063091727875519, 0.9999404519344787, 0.0010021016458022559], [0.07859146674648218, -0.0001635098445359523, 0.9969043497969066]]","[-0.01379014561197297, 0.2801444966149347, 0.006262167418104295]",[0.4542221258736781],"[0.003008039893935808, 0.020536515181969663, 0.0, -0.9997844772096661]",[0.44807693469099996],"[1.656747091166657, 0.23885783963441773, 0.11324808171750433]","[1012.539990700279, 963.3054085664699, 931.449003687117, 954.9619018539142]"
29,0.5802316293929728,"[0.35928336949676504, -0.010991327816460299, 2.2175083389310055]","[0.2223344477422304, 0.0, 2.183190470877058]","[-0.25302624987391986, 0.00025942526162043894, 0.02235923896757257]","[-0.07414966952335496, 0.0, 0.08891388840456452]","[0.00041382603833014077, 0.03689408355208727, 0.005286830484475035, -0.9993025609107717]","[[0.9972166555170967, 0.010596821949342439, -0.07373232869588416], [-0.010535751019605714, 0.9999386598154134, 0.0012171803709896257], [0.07374108000834302, -0.0004369693085098498, 0.9972722141662598]]","[-0.011813400137272792, 0.265379033979812, 0.005077948403798893]",[0.45482425794447867],"[0.0029681002188708494, 0.019857702524942913, 0.0, -0.9997982087344061]",[0.44807693469099996],"[1.7093453676053723, -0.1730833146277171, -0.07814823820172023]","[1011.0196687187969, 967.694728868971, 937.1763642773285, 949.7564859078929]"
