,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
20,0.40015948963317527,"[-0.09268791973369322, -0.08025389308832147, 2.211956446873093]","[0.23884794858839872, 0.0, 2.163381928595549]","[0.09623481331282492, 0.06929441451797633, 0.03454046623762088]","[-0.04709905920337389, 0.0, 0.05651211870574659]","[0.027537820920798754, -0.08945747373273963, -0.0035828049118288947, -0.9956034627524181]","[[0.9839691105279914, -0.012061033736524923, 0.1779310159546859], [0.002207178169807954, 0.9984577265791471, 0.05547451708338537], [-0.17832566651491033, -0.05419248237822752, 0.9824781203479319]]","[0.07156655993845303, -0.07612650112360611, -0.003224115340723924]",[0.5145904781098269],"[0.017306440566619233, -0.07188569763070526, 0.0, -0.9972605347069406]",[0.485906179539],"[-2.2091984920257404, -0.9007112768599606, -0.46604997776842794]","[999.6465713537251, 1120.1093807407037, 1005.0562675254479, 1115.814414563134]"
21,0.42016746411483297,"[-0.0906808638405692, -0.07878077434646688, 2.2137841411863777]","[0.237885748189917, 0.0, 2.1645364189141487]","[0.12262955566536517, 0.07927801145176573, 0.0429077956434504]","[-0.049088858245233284, 0.0, 0.058898326097563444]","[0.026864306563699994, -0.08853325538558211, -0.003576989745647053, -0.995704389107054]","[[0.984297989289391, -0.011880017806584634, 0.1761137152405151], [0.0023664797515421474, 0.9985308819734315, 0.05413118100491301], [-0.17649808863692423, -0.0528644508182611, 0.9828801970663751]]","[0.07573032974090803, -0.1029647559540991, -0.005026038964912349]",[0.5087364334841699],"[0.013059698005175561, -0.0626886535073025, 0.0, -0.9979475043300031]",[0.485906179539],"[-2.0537678751971327, -0.28754435042200677, -0.34617605710358745]","[996.7424861515505, 1144.4869249822661, 1027.8177930741367, 1118.973848624174]"
22,0.44017543859649066,"[-0.0882714950790219, -0.07718255567463128, 2.2156191878644242]","[0.2368747652314599, 0.0, 2.165749406038367]","[0.13337073830774626, 0.0841841065827217, 0.03908733206401177]","[-0.0510785627774998, 0.0, 0.06128407988281497]","[0.025763674754540094, -0.0865939813407055, -0.003592963347807248, -0.9959028217422298]","[[0.9849747703009402, -0.011618443014920595, 0.17229324484800945], [0.0026945263310699926, 0.9986442716360936, 0.05193849077518677], [-0.172663516604401, -0.05069397477079534, 0.983673055198462]]","[0.09762431165151798, -0.17878130444463558, -0.0040509041693612136]",[0.5096858533865304],"[0.011503820939664131, -0.060044083699497125, 0.0, -0.9981271393620329]",[0.485906179539],"[-4.4034513002799285, -1.4148445740826154, -1.4906744428084018]","[988.6459073485125, 1165.8223492907653, 1001.2702713933202, 1156.0936382667796]"
23,0.46018341307814836,"[-0.0858466995894627, -0.0756451128245212, 2.217447271927676]","[0.23584223674216967, 0.0, 2.1669882258855773]","[0.13430272975786525, 0.08211479869819897, 0.03739606485814437]","[-0.05306822020358306, 0.0, 0.06366960758137385]","[0.024845452501816894, -0.08510423965023926, -0.0036508221685460822, -0.9960555578254716]","[[0.9854879106760798, -0.011501750111092056, 0.169355689138701], [0.0030439367353590086, 0.9987387808689304, 0.050116302991751675], [-0.16971851445382577, -0.04887350121274226, 0.9842799746610524]]","[0.12480591665390385, -0.23035593839181687, -0.001411494820359775]",[0.5112267391330112],"[0.015231754780778782, -0.06560823370440882, 0.0, -0.9977273656150926]",[0.485906179539],"[-2.4081099409316082, -0.7660494447520615, 0.15151468856233663]","[987.6963046429994, 1169.122269382813, 985.9502670643296, 1173.6064480761925]"
24,0.4801913875598096,"[-0.08301122628828135, -0.07393224912543711, 2.2193152949912833]","[0.23476017853223963, 0.0, 2.1682864258733408]","[0.16381894802154912, 0.0921480064485968, 0.05088137196527092]","[-0.05505776123483464, 0.0, 0.0660545766479637]","[0.023679274752121594, -0.08281263960541574, -0.0036456079813976983, -0.996277067485734]","[[0.9862574795147896, -0.0111859577501491, 0.16483601676761298], [0.0033421847654888388, 0.9988519299660497, 0.04778604166027759], [-0.16518131817973317, -0.04657843198065314, 0.9851626443243248]]","[0.1196748383368878, -0.2402439304640909, -0.0053092431235554904]",[0.5028055167314384],"[0.010457187245975937, -0.0532889564052488, 0.0, -0.998521033698961]",[0.4861812107024547],"[-2.1849857048192374, -0.8132268997774398, -0.3162117779717484]","[996.1739621868569, 1148.7824907515435, 989.6811823538665, 1161.9564529384004]"
25,0.5001993620414673,"[-0.08127939333998237, -0.07295704770991401, 2.220384723212247]","[0.2336391036541396, 0.0, 2.169631393499089]","[0.16521411375138523, 0.08836045990819309, 0.03972016765459997]","[-0.057047197273145334, 0.0, 0.06843904181621709]","[0.023254885795950378, -0.08148908733059941, -0.0036397845836104036, -0.9963961254131791]","[[0.9866923090659894, -0.011043373351874688, 0.16222153620970342], [0.0034632956739174235, 0.998891672347172, 0.04693536165561865], [-0.1625601073089583, -0.04574895076042507, 0.9856372257028541]]","[0.1027856318839335, -0.22450923924816918, -0.003425923845705972]",[0.5083788691818192],"[0.012914821490510745, -0.05425133120349409, 0.0, -0.9984427036881862]",[0.48619103511100004],"[-3.8839957278315254, -1.4839005522732216, -1.6994454308815392]","[988.1400695970159, 1158.9016373200275, 1001.0112453939598, 1147.450996102573]"
26,0.520207336523125,"[-0.07634788590796261, -0.07024277878362448, 2.2234374800330095]","[0.23247800590481207, 0.0, 2.1710243269808327]","[0.17755529083780228, 0.09159581266669559, 0.04199898979632062]","[-0.05903651395074862, 0.0, 0.07082293414126328]","[0.021361424048277452, -0.077447586611186, -0.0036485483388025266, -0.9967609219156083]","[[0.9879772053185459, -0.010582242289911413, 0.15423757928495777], [0.0039646793334424555, 0.9990608417875996, 0.04314960798253157], [-0.15454933203786095, -0.042019322928633536, 0.9870912082537664]]","[0.13734890244711376, -0.3114668550755491, -0.004381469064333199]",[0.49813179269847313],"[0.0060590877634615495, -0.04301611339705179, 0.0, -0.9990558039721119]",[0.48619103511100004],"[-1.6576110387449559, -0.4863713531244138, 0.5049671825318605]","[980.0185742114943, 1149.1008334195458, 980.542078718844, 1148.9371232116732]"
27,0.5402153110047863,"[-0.07303419594399765, -0.0684875562524574, 2.225364133000111]","[0.23127519111095135, 0.0, 2.1724672467532558]","[0.19736679509343596, 0.09685324010640728, 0.04854451845808409]","[-0.06102569200629456, 0.0, 0.0732061611991927]","[0.02017734846277815, -0.07452534559865773, -0.0035959254879117117, -0.9970080939985012]","[[0.9888653070727986, -0.010177781368633145, 0.1484596330565631], [0.004162885898820799, 0.9991591105640206, 0.040769934645103346], [-0.14874985802302623, -0.03969798428616878, 0.9880769176510511]]","[0.11458275267439276, -0.32286760807205467, -0.006399044512099376]",[0.49795907741226014],"[0.006262629898133546, -0.03868335677724771, 0.0, -0.9992310655501636]",[0.48619103511100004],"[-2.4943131290122573, -0.49735531737514904, 0.004136039870846986]","[985.0069524796876, 1147.4872554808176, 1003.8390902636789, 1128.6842760314319]"
28,0.560223285486444,"[-0.06907988924384671, -0.06649747596546123, 2.2276843945740885]","[0.23003534708371057, 0.0, 2.1739545263297937]","[0.19936045186429402, 0.10012853195499509, 0.04892588888678064]","[-0.0630147339698714, 0.0, 0.07558873514849634]","[0.01919115374598758, -0.07143971348472807, -0.0035594759177104054, -0.9972537624098975]","[[0.9897670644912097, -0.009841422552397686, 0.14235042521707647], [0.004357380452178813, 0.9992377290525655, 0.03878547643577987], [-0.14262366701544416, -0.03776832467691178, 0.989055803464623]]","[0.09895070783155667, -0.28701153989913886, -0.007869484954951718]",[0.49814006962221963],"[0.004948273032557143, -0.03973771422962807, 0.0, -0.9991978105780016]",[0.48619103511100004],"[-3.219560238785495, -0.5295590526845129, 0.9991938860124208]","[978.4160503301538, 1146.1868409148747, 1004.8645764512472, 1116.4041519686332]"
29,0.5802312599681017,"[-0.06532771474479071, -0.06463320143177166, 2.2299092126503144]","[0.22875337330084636, 0.0, 2.1754922648250425]","[0.20802196408151402, 0.10343463301576264, 0.06651245916678523]","[-0.06500360625827546, 0.0, 0.07797049484490702]","[0.01814199557707385, -0.06833528612642216, -0.0035214123700926087, -0.9974907465809627]","[[0.9906348098431047, -0.009504629425453482, 0.13619986025685055], [0.004545675590798973, 0.9993159684960276, 0.03667421886904664], [-0.13645540204742362, -0.03571167198152903, 0.9900013465262281]]","[0.11245228964023184, -0.34470762103327995, -0.0052703162343856694]",[0.48981133667587173],"[0.0034168094792757153, -0.035859767025750014, 0.0, -0.9993500338033389]",[0.48619103511100004],"[-2.7076016788933512, -1.0900006862892118, 1.143778916053435]","[966.3979113912054, 1141.0425701700892, 996.6681122721429, 1102.7106824422322]"
