,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
22,0.4400000000000013,"[-0.14849070034530984, -0.038681400168094286, 2.134444689439486]","[0.2363837679869089, 0.0, 2.1663385087546208]","[0.02677123868154462, -0.027247277572616115, 0.07158980095755671]","[-0.0520436825438796, 0.0, 0.06244130113115061]","[0.010869224759574195, -0.045725905189523026, 0.002926499851926032, -0.9988906564652835]","[[0.9958012608137347, 0.004852496434792086, 0.09141397647376283], [-0.006840516998151709, 0.9997466975307888, 0.02144670040118692], [-0.09128674133516505, -0.021981967820252208, 0.995582109522753]]","[0.004223054585561841, -0.04375932926751483, -0.017463130183470656]",[0.47230216449200013],"[0.011976201902075004, -0.047071760712888246, 0.0, -0.9988196691147048]",[0.46056678247500005],"[-2.1736035839009427, -0.6979385892786667, 0.8758023738622924]","[969.3943417812324, 1095.5652632191984, 904.5598587767329, 1068.3882467222563]"
23,0.46000000000000085,"[-0.14812203366575244, -0.03957160721826691, 2.136177639195588]","[0.2353231703542748, 0.0, 2.167610981419829]","[0.015377483567064198, -0.03164349190703658, 0.058202928575281795]","[-0.05403248268635456, 0.0, 0.0648255695520492]","[0.011150639632674956, -0.04524473789622245, 0.003077052061542745, -0.9989090029059956]","[[0.9958869782941808, 0.005138374478259786, 0.09045937423465585], [-0.00715640554848222, 0.999732477380341, 0.02199850780644377], [-0.09032212983997888, -0.0225553894625139, 0.9956572412645242]]","[-0.021894086194480276, -0.05542462944628615, -0.014940626525665494]",[0.4746717985763982],"[0.012960746618079135, -0.048871962180355714, 0.0, -0.9987204038110179]",[0.46056678247500005],"[-2.879674822389252, -0.8881210934924801, -1.337192217206951]","[947.0657395157075, 1113.72250330759, 905.8539823390047, 1062.0145386295803]"
24,0.4800000000000004,"[-0.14768739883941762, -0.04046102585060195, 2.1383121931386397]","[0.2342207958816608, 0.0, 2.1689335341256517]","[0.02152953378522862, -0.030141608353457583, 0.06846976604775304]","[-0.05602117633960888, 0.0, 0.06720932688912347]","[0.011430907074554806, -0.044280082521205216, 0.0032329074659422316, -0.9989485572578438]","[[0.9960577082853067, 0.005446693480595177, 0.08854095922928007], [-0.007471339514809239, 0.999717828428382, 0.02255146944179932], [-0.0883931389699848, -0.02312408307930069, 0.9958172803935792]]","[-0.023375486234233998, -0.07472369351582293, -0.014422957262128784]",[0.47334756334533007],"[0.012869885038024765, -0.047539956747972074, 0.0, -0.9987862122431267]",[0.46056678247500005],"[-2.5490654485235718, -0.2924396590742279, 0.46716431567088534]","[953.3528815217007, 1097.0437502030518, 902.2080652747682, 1053.3918730340404]"
25,0.5,"[-0.14738644470828194, -0.04122238797191201, 2.1401102129389065]","[0.2330805184822477, 0.0, 2.1703015154337084]","[0.01207155231577235, -0.026639096175197757, 0.0732041312090924]","[-0.058009761962751025, 0.0, 0.06959256575676875]","[0.01177662777347376, -0.043688713879798696, 0.003336604848103965, -0.9989702020224975]","[[0.9961603168382012, 0.005637326195830954, 0.08736603456785777], [-0.0076953490808876965, 0.9997003463557131, 0.023237456502944148], [-0.0872088587545646, -0.0238205444010992, 0.9959052047785961]]","[-0.037718017888777815, -0.05587724964910264, -0.014687582804733494]",[0.4731045571562397],"[0.012334121683277294, -0.0492157995252605, 0.0, -0.9987117819253847]",[0.46056678247500005],"[-2.661071626489927, 0.634671165644642, 1.1644154034700875]","[954.3262752930495, 1102.060069185453, 921.1630337376721, 1040.2233107408304]"
26,0.5199999999999996,"[-0.14706451536258147, -0.04187320280422298, 2.1420494429823314]","[0.23190042569089958, 0.0, 2.1717172094304833]","[0.01746078510476847, -0.015235485130618358, 0.09398039243895343]","[-0.05999822237689961, 0.0, 0.07197520372056036]","[0.01215756878639413, -0.042903731120289425, 0.0034244046851285887, -0.9989993753723216]","[[0.9962951017815951, 0.0057987461583552695, 0.08580486605164615], [-0.007885166407506777, 0.9996809491120875, 0.023996967771591906], [-0.08563833630959854, -0.024584646723023174, 0.9960229419188984]]","[-0.034399626553459996, -0.08425606657468676, -0.012102893212501931]",[0.47031385173460566],"[0.010264801023094128, -0.04818393842878999, 0.0, -0.9987854031264688]",[0.46056678247500005],"[-2.0474966482402297, -0.7168742784384321, 1.8856873256355868]","[940.6020559922143, 1121.590636438429, 890.3032941631243, 1076.5589397518775]"
27,0.5399999999999991,"[-0.1468444754763467, -0.04244350733680954, 2.1437256677961645]","[0.23067617101437213, 0.0, 2.1731858132229185]","[0.013083001484353783, -0.02620421411207617, 0.102402740437973]","[-0.061986527778502144, 0.0, 0.07435709776746692]","[0.012185535396245823, -0.04224170729632047, 0.0034979211216496636, -0.999026938689489]","[[0.9964067142127039, 0.005959559220963597, 0.08448645513380326], [-0.008018510498792271, 0.9996784633375335, 0.024051839926075066], [-0.0843159589672387, -0.024642872566740432, 0.9961342105712641]]","[-0.020824461285404668, -0.08232261355371061, -0.01100221384659909]",[0.4696166545873128],"[0.01260788028648545, -0.048905230966056576, 0.0, -0.9987223631595012]",[0.46062425582228095],"[-2.9346157163329774, -1.0919557577616983, -0.9734404101315128]","[938.2900890655576, 1121.8702671966726, 877.771157852248, 1082.4198218688848]"
28,0.5599999999999987,"[-0.14657267967800142, -0.04315643771308375, 2.1461594426746644]","[0.22942137080403455, 0.0, 2.1746910055342115]","[0.0091812427365232, -0.019284905964086545, 0.09062696201059316]","[-0.06397471554099393, 0.0, 0.07673842726930483]","[0.012464486798110777, -0.04155768306126782, 0.0036358417136038417, -0.9990517514057822]","[[0.9965195050517139, 0.006228797679865748, 0.08312718989553053], [-0.008300778447374726, 0.9996628602322749, 0.024603140416863872], [-0.08294591429137357, -0.025207529047243417, 0.9962352168793661]]","[-0.011968561654420201, -0.045543427306938215, -0.013491279473695536]",[0.4715257771945374],"[0.011327557981435156, -0.04923810699551866, 0.0, -0.9987223461084901]",[0.46064716516000004],"[-2.3525095509382745, 0.10218909771004814, -1.04199343798674]","[931.333960504876, 1121.1732404905679, 911.8477565466526, 1044.710114564275]"
29,0.5799999999999983,"[-0.1463370111284364, -0.04380771554235862, 2.1485416106969732]","[0.22812155299249282, 0.0, 2.176250110536719]","[0.0094166882048824, -0.017649085434447445, 0.09805362157816108]","[-0.06596271546688195, 0.0, 0.07911885537309947]","[0.012617974967634105, -0.04100690651849504, 0.003732672567421095, -0.9990722523789098]","[[0.9966090795390398, 0.0064235709387517595, 0.08203192245508467], [-0.008493267418553689, 0.9996537857189053, 0.024906406632677038], [-0.08184352737901229, -0.02551866805282259, 0.9963185186434632]]","[-0.005895838957082714, -0.05440880482198429, -0.012394941001986617]",[0.4706899927773158],"[0.011159919410308375, -0.04902599012776404, 0.0, -0.9987351475578776]",[0.46064716516000004],"[-2.8062266963585403, -0.5030590888249704, 0.6683715806358137]","[932.5638034328923, 1108.637393211992, 897.9876132996721, 1049.8248637147824]"
30,0.6000000000000014,"[-0.14624209379265402, -0.04440371075141656, 2.1508985865055226]","[0.22678238392364516, 0.0, 2.1778563281295957]","[0.0013345967390497645, -0.015363920958864852, 0.10724259218917213]","[-0.06795053310669993, 0.0, 0.08149840874632017]","[0.012361200908450087, -0.04057381541505604, 0.0037740015600889643, -0.999092970713588]","[[0.996679085832091, 0.006538074692358245, 0.08116732993545235], [-0.008544239028229752, 0.9996659562509629, 0.024393726589071435], [-0.0809807251694001, -0.025006229159772166, 0.996401973431844]]","[0.012467054023928902, -0.0455673388502628, -0.011609329813058789]",[0.4697427836372652],"[0.010858557556532266, -0.050504954134281216, 0.0, -0.9986646289868506]",[0.46064716516000004],"[-2.1831942379552625, 0.07661206880807558, 2.1748205258354965]","[948.8488556440694, 1093.7263770177708, 882.7946406130595, 1064.093832051958]"
31,0.620000000000001,"[-0.14612477848866923, -0.04487625997356921, 2.1533732601404045]","[0.2254029960924537, 0.0, 2.1795106829603488]","[0.007688779773803168, -0.009090956279205024, 0.13218570367583996]","[-0.0699381471808702, 0.0, 0.08387698530976463]","[0.012111029158032284, -0.04030727148887928, 0.0038536120082584414, -0.9991065077515844]","[[0.996720964398445, 0.006724012591036241, 0.0806358569232899], [-0.008676662752166402, 0.999676962613668, 0.023889758923859136], [-0.08044917209370686, -0.02451107326557785, 0.996457310994932]]","[0.01922521739138176, -0.017806806458435506, -0.011982834868646477]",[0.4663370199034078],"[0.009788179779804888, -0.04933831035372463, 0.0, -0.9987339300396272]",[0.46064716516000004],"[-2.1413384816887695, -0.7789940754923602, 1.4690312536921581]","[958.628470740337, 1089.4571764198877, 892.0798590364718, 1060.0057881237528]"
