,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
20,0.3999999999999986,"[0.3686906883985894, -0.06391371724339975, 2.2069769803912]","[0.24035036095369497, 0.0, 2.161579221096377]","[-0.12692914737464508, 0.04208121593247495, -0.023156960622770662]","[-0.04380961588646857, 0.0, 0.0525668328843579]","[0.018362728409529662, 0.04918458179135494, -0.00100967827980685, -0.9986203558959492]","[[0.9951596624681752, -0.00021024433150035565, -0.09827053004221876], [0.0038228968009841498, 0.999323529050872, 0.03657546755121811], [0.09819636825008639, -0.036774109966962565, 0.9944873217793484]]","[0.04548717284790349, 0.08765376671705097, 0.0011166657272519776]",[0.47935068713260093],"[0.013136719267121021, 0.033390828669687504, 0.0, -0.9993558584329477]",[0.466521371258],"[1.2380105366512724, -1.0770026441891347, -0.36394190011439065]","[991.3391484009256, 1037.1368208653064, 929.0197822251683, 1075.7964969469251]"
21,0.4200000000000017,"[0.3659385516157857, -0.06297947623962621, 2.2077661492036516]","[0.23945576753798356, 0.0, 2.162652628634598]","[-0.13890006101586955, 0.03867864848072118, -0.01816398848497367]","[-0.045798730108092815, 0.0, 0.054952608754365764]","[0.017949086357359454, 0.048319884024772004, -0.0010431263368144063, -0.9986701421599292]","[[0.9953283232380753, -0.0003488827118779661, -0.09654869722574294], [0.003818073796430871, 0.9993536062202822, 0.03574962576105391], [0.09647380456693846, -0.035951240735526135, 0.9946861600610565]]","[0.04841612854203995, 0.0901414284330632, 0.00747182314537841]",[0.4784221204828227],"[0.015773907245840095, 0.03025511696234075, 0.0, -0.9994175806897854]",[0.466521371258],"[1.3821020976037086, -0.5418135642509978, 0.19447245575197414]","[975.4609398349294, 1055.987760933696, 952.1654730456319, 1059.8797066525906]"
22,0.4400000000000013,"[0.3631144262837566, -0.06202006615624759, 2.2085600033163257]","[0.23852010365367007, 0.0, 2.1637752945776856]","[-0.1451131268716603, 0.047993409769676906, -0.013889983002358662]","[-0.04778778116954233, 0.0, 0.05733808147504205]","[0.017349825207536924, 0.04681514569407283, -0.0011271248674211644, -0.9987522610589183]","[[0.9956141671282098, -0.0006269678299501663, -0.09355257606638949], [0.00387590620938032, 0.9993954499914601, 0.03455082128024157], [0.0934743543886422, -0.03476188733977651, 0.9950146750796791]]","[0.06167709995114695, 0.16682274671764544, 0.00387478897913701]",[0.4780610917635482],"[0.011270866515039992, 0.03010304840745525, 0.0, -0.9994832236100022]",[0.466705476229],"[1.2887190777338393, -0.10010659582110415, -0.23333220003715027]","[999.4282411101748, 1039.7692439682278, 981.2485695902405, 1036.568485040044]"
23,0.46000000000000085,"[0.3602340926031366, -0.061083732487512275, 2.2094131581881533]","[0.237544283027109, 0.0, 2.164946118107248]","[-0.15649476508862187, 0.048310012038268194, -0.012259244396581256]","[-0.04977676171311353, 0.0, 0.05972321573571269]","[0.01673510705745632, 0.04525872829904464, -0.0011505376295392585, -0.998834495283608]","[[0.9959007365526008, -0.0007835740182736079, -0.09045046681631635], [0.003813212671748968, 0.9994373139106452, 0.033327060682556774], [0.09037344933470046, -0.033535348162449345, 0.9953432564098257]]","[0.045702093313402706, 0.14806176695125395, -0.0012500150616831557]",[0.47844733388063054],"[0.011494243711030595, 0.026693634431024283, 0.0, -0.9995774955671604]",[0.466705476229],"[1.5228955501039727, -1.3306482934435198, 0.561818781996589]","[1003.1122483910035, 1035.0651416000717, 949.6149093479456, 1071.2342598579683]"
24,0.4800000000000004,"[0.35726645938615414, -0.06011014742743031, 2.2103221620675257]","[0.23652805136625893, 0.0, 2.166165398575476]","[-0.15904638657183287, 0.04489322624053986, -1.981032407978936e-06]","[-0.05176566178586045, 0.0, 0.06210796377096954]","[0.016417783710003693, 0.043941450896268296, -0.0011577662693598961, -0.9988984922432839]","[[0.9961355498982507, -0.0008701394882301024, -0.08782411400692357], [0.0037558244351048255, 0.999458164868092, 0.0326976509284492], [0.08774808218213521, -0.03290114664714694, 0.9955991434998227]]","[0.0541672638409529, 0.14240294487700217, 0.005291717728442334]",[0.4747495744710834],"[0.013675993747626451, 0.028031936188030498, 0.0, -0.9995132834931539]",[0.466705476229],"[1.391410679195598, -0.39049940948948525, -0.015348517784584459]","[978.3191013882807, 1058.8665781552968, 957.814344193316, 1057.4189809664617]"
25,0.5,"[0.353842813439065, -0.059004505099606266, 2.2114015966931966]","[0.23547379729514914, 0.0, 2.1674302660301437]","[-0.17028738044885475, 0.05422285843456567, -0.006051885517403423]","[-0.05375447679032601, 0.0, 0.06449230352193963]","[0.01570523618168935, 0.04209813139786415, -0.001249379265911999, -0.9989892833876634]","[[0.9964524291511779, -0.0011739108022431686, -0.0841504078271273], [0.003818555187888162, 0.9995036255985162, 0.031273532212155425], [0.08407192064132069, -0.03148391834216395, 0.9959622421612327]]","[0.06315276373408317, 0.18535849811109392, 0.0021675282850333226]",[0.4785291353487623],"[0.008705694122243207, 0.023968538142240956, 0.0, -0.9996747921078701]",[0.466705476229],"[1.3876551298722477, -0.20118910738101103, -0.1354557128437648]","[999.400407254856, 1036.5444809085723, 982.6343436348811, 1031.2832063464257]"
26,0.5199999999999996,"[0.35048290830475354, -0.057939592139494345, 2.2125221947559197]","[0.2343787710318405, 0.0, 2.168744010696871]","[-0.17141754674273818, 0.05243219263821368, 0.007121811309371507]","[-0.05574319013818852, 0.0, 0.06687615537991468]","[0.01511246569579715, 0.04031725436145325, -0.0012587336759901939, -0.9990718826292643]","[[0.9967459478700759, -0.0012965445998283744, -0.08059771557367713], [0.003733717093773135, 0.9995401366297548, 0.030095381736164016], [0.08052162529568295, -0.030298376479316914, 0.9962923434521967]]","[0.04775109700122542, 0.17037664419292595, -0.001119885305742438]",[0.4742573083532445],"[0.010024134268863786, 0.025555106064153, 0.0, -0.9996231347331797]",[0.466705476229],"[1.688107082373136, -1.208951762958912, 0.7936829283744125]","[968.8024749783914, 1057.3006739053062, 977.3170518249253, 1024.8997753648978]"
27,0.5399999999999991,"[0.34704856725093514, -0.05682385469869441, 2.2137154368263676]","[0.2332441569019861, 0.0, 2.1701052051067675]","[-0.1782806178561809, 0.05138821260214256, 0.007126869120290812]","[-0.057731793109979467, 0.0, 0.06925947750816987]","[0.014308385354808545, 0.038277158085787494, -0.0013058446923661735, -0.9991638969836077]","[[0.9970663768654463, -0.001514137087003146, -0.0765276779350499], [0.003704874399716639, 0.9995871987447716, 0.028492876093857002], [0.07645293981876226, -0.028692812188757747, 0.9966603275432441]]","[0.07001360711815514, 0.16590143972480614, 0.0031708059983944176]",[0.4754667501403951],"[0.010722102926990447, 0.023560181885158384, 0.0, -0.9996649154011651]",[0.466705476229],"[1.103785208407478, -0.10009495242607847, -0.9018306296190204]","[977.410415856467, 1056.354518198755, 985.7901515289749, 1025.2151606004152]"
28,0.5599999999999987,"[0.343626246804184, -0.05574875490195081, 2.2149553781401363]","[0.23206880976780575, 0.0, 2.1715152130333513]","[-0.18339461123202325, 0.05995138733062173, 0.004157873084514278]","[-0.05972026968657015, 0.0, 0.07164219303771609]","[0.013867469652486348, 0.036445410642392366, -0.0013232763631888555, -0.999238508670962]","[[0.9973398849083048, -0.0016337261473131739, -0.07287201654602665], [0.0036553486515362903, 0.9996118073929647, 0.027617364688280986], [0.07279861456679315, -0.02781027409008014, 0.9969587735998463]]","[0.06384034779535194, 0.19226232609548574, 0.00046760211579564663]",[0.47775674134457685],"[0.006292800433077267, 0.022138767013977892, 0.0, -0.9997346232562596]",[0.466705476229],"[1.7284786853745224, -0.45656287229412434, 0.17628482767601028]","[1001.2200406353413, 1019.9788732836378, 962.3594801720685, 1038.8760772684548]"
29,0.5799999999999983,"[0.34025130732417985, -0.054693377521595254, 2.21620462273123]","[0.2308530145247356, 0.0, 2.1729736831076027]","[-0.18273704893692738, 0.05511922938602927, 0.015909509737162025]","[-0.061708606734890085, 0.0, 0.07402423895677304]","[0.013146348965129624, 0.03487173660466424, -0.0014102627484496098, -0.9993041763681574]","[[0.9975636365431096, -0.0019016908717542614, -0.06973202366494993], [0.003735434945454264, 0.9996500595885339, 0.026176046227479863], [0.06965786444005537, -0.026372759471909084, 0.9972219612429231]]","[0.05801234912451307, 0.16973865407138258, 0.0028820507360815518]",[0.4743948609826659],"[0.008908863121728457, 0.023790921799768532, 0.0, -0.9996765480140484]",[0.466705476229],"[1.5402922754473685, -1.0151347231974601, 0.31755360368910956]","[989.2071200495521, 1035.9711327221496, 967.9562088875102, 1039.0205012119238]"
