,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
20,0.3999999999999986,"[-0.18709209080389788, -0.0662072693533132, 2.2416055380006705]","[0.2392735839884486, 0.0, 2.1628712231574663]","[0.053853854744333005, 0.030526921407853378, -0.007866730806788017]","[-0.04618464730606649, 0.0, 0.05541543665149114]","[0.011504184943643013, -0.08531455876079831, 0.003653853410093888, -0.9962808473853431]","[[0.9854159485567826, 0.005317579418521283, 0.17007859100380293], [-0.009243477267999374, 0.999708403887447, 0.022299344465343138], [-0.1699104525822562, -0.023546252031178327, 0.9851779573038324]]","[0.00734070156204094, 0.11497411868840574, -0.0005071726762001436]",[0.49210239940303807],"[0.01169693694584017, -0.08870327025277507, 0.0, -0.9959893066008172]",[0.48214442756578535],"[-3.59052372218038, -0.5713460048427079, -0.6102718757731864]","[985.6863685995107, 1109.0427687883255, 932.3095802097124, 1095.6039378382363]"
21,0.4200000000000017,"[-0.1858649160333502, -0.06543365927961547, 2.2428991137734204]","[0.23832398041369313, 0.0, 2.1640106057432655]","[0.061334036109229474, 0.028360556819294194, -0.007550809564433043]","[-0.048173673199404056, 0.0, 0.057800788574674244]","[0.01152436764643009, -0.08614303603273149, 0.003647761449623035, -0.9962093949276782]","[[0.985132040771291, 0.005282380418297204, 0.17171707989486512], [-0.009253356487980693, 0.9997076639858637, 0.02233290814796109], [-0.1715489273187374, -0.023589825131935836, 0.9848930309991776]]","[0.001284137356058603, 0.07071452022946008, 0.0006115404278966538]",[0.49214074222491777],"[0.012728111902164845, -0.08740991555277156, 0.0, -0.996088991213116]",[0.482170135668],"[-3.839688591972503, -1.1102885893447176, 0.3509782352964592]","[976.1382127820892, 1121.4342676704428, 924.8786327603781, 1100.4294638275505]"
22,0.4399999999999977,"[-0.18455281546363814, -0.06470698274152151, 2.244176342751133]","[0.23735004286482864, 0.0, 2.1651791707425656]","[0.06608609840113015, 0.025609979701228365, -0.0010844578056885086]","[-0.05016265660052982, 0.0, 0.06018593655092874]","[0.011722874948941763, -0.08670638218137416, 0.0036477937223710183, -0.996158279079223]","[[0.9849374396651243, 0.00523466368265141, 0.17283208617725998], [-0.009300455985001017, 0.9996985814929522, 0.022723103876776087], [-0.1726610356586724, -0.02398825186321896, 0.9846892008690691]]","[-0.0074847935808523385, 0.04960975855501508, -0.00032933753171904897]",[0.4897938636561807],"[0.013603267543577005, -0.08478635018414106, 0.0, -0.9963059405202388]",[0.482170135668],"[-3.075174752121165, 0.1576563402626301, 1.3043912511014355]","[972.6386750804802, 1136.0552526437818, 951.2527612122423, 1082.6988485873796]"
23,0.46000000000000085,"[-0.1830658261835168, -0.06397809479084204, 2.2454319911488705]","[0.23632728553388166, 0.0, 2.166406275616722]","[0.08271650581345155, 0.03725229109337492, 0.008785963981798803]","[-0.052151542799493515, 0.0, 0.06257061799883384]","[0.011881260620856222, -0.08680105724376774, 0.0035705870678977686, -0.9961484509534231]","[[0.9849057280601998, 0.005051057586803246, 0.1730183235800436], [-0.009176281519919503, 0.9996922464295901, 0.02305113726073076], [-0.17284863127795097, -0.024290860190628562, 0.9846488975363373]]","[-0.02232837276727836, -0.0033795444597874637, 0.006110311918354185]",[0.4871814982891684],"[0.009156862251983804, -0.08431759363222086, 0.0, -0.9963962855495949]",[0.482170135668],"[-2.765361090724377, -0.01932404336011062, 0.49426024134808344]","[981.8589154076619, 1126.7459180737894, 922.1208370362883, 1119.854995556454]"
24,0.4799999999999969,"[-0.18116571160366202, -0.06314442869234763, 2.2466095134189215]","[0.23526054303845223, 0.0, 2.167686114705624]","[0.09070229133618116, 0.0330049160240672, 0.0038174553359757463]","[-0.054140327686505986, 0.0, 0.06495481320241489]","[0.011843054778255735, -0.0865109275943918, 0.0035197186383713716, -0.9961743511014968]","[[0.9850070667264336, 0.004963399552442694, 0.17244330276034023], [-0.009061614170115086, 0.9996948320199562, 0.02298650656902322], [-0.17227656587778709, -0.02420448306613033, 0.9847513276720586]]","[-0.0023124264863518054, -0.028509993949812296, 0.005316388360227516]",[0.48972042588056974],"[0.01142754306132648, -0.08331951653121189, 0.0, -0.9964525706064835]",[0.482170135668],"[-3.5986900714423453, -0.981084498502349, -0.9208949298583313]","[987.4282597563607, 1111.5039889100665, 935.5817865382238, 1093.6986913294136]"
25,0.5,"[-0.179436067655653, -0.062426062090724446, 2.247547079602964]","[0.2341570089300179, 0.0, 2.169010056660669]","[0.09769159793048612, 0.034438459694493176, -0.0011520995312373694]","[-0.05612901706908421, 0.0, 0.06733855004377637]","[0.012080167517534615, -0.08623385117040595, 0.0035238443062165525, -0.9961954628612506]","[[0.9851026361062188, 0.004937436683723457, 0.17189667982107112], [-0.009104314155006066, 0.9996833293870748, 0.02346066681224376], [-0.17172640530297192, -0.0246761654740436, 0.9848356101691044]]","[-0.011125479588925567, -0.03887847922236787, 0.002309860307928956]",[0.49183377656751026],"[0.010580968576967305, -0.07982094832459882, 0.0, -0.996751876694147]",[0.482170135668],"[-4.031827892631946, -0.2249101815524276, -0.28653092535719793]","[959.4878189751737, 1138.6927146823616, 928.439325846659, 1090.9199653686562]"
26,0.5200000000000031,"[-0.17739908464726975, -0.06163704665066653, 2.248593643977269]","[0.2330156704842984, 0.0, 2.170379309044579]","[0.1001874767820458, 0.03718701131253157, 0.0025982649875638166]","[-0.05811759873812395, 0.0, 0.06972176993540236]","[0.01220755332315228, -0.08539632831980896, 0.003485609227911444, -0.9962660805420483]","[[0.9853904452345584, 0.004860228024454084, 0.17024003213674282], [-0.009030148950716034, 0.9996774622992924, 0.023728626144487397], [-0.1700698290946892, -0.02491925906457252, 0.9851166954616626]]","[-0.015415015760670503, -0.0800213130856639, 0.0026814191562209047]",[0.49109454154332904],"[0.009624719250341503, -0.08084425205141414, 0.0, -0.9966795253675986]",[0.482170135668],"[-3.580842661722406, -0.6522894560087579, 1.147865830235645]","[964.378743696704, 1135.3399763722257, 925.3266502732162, 1098.2890911658073]"
27,0.5399999999999991,"[-0.17517485253979065, -0.06086827505716277, 2.2496839150461083]","[0.2318342254955258, 0.0, 2.171796622952272]","[0.11174848884930885, 0.03478167280543774, 0.014273077029331073]","[-0.060106054196004524, 0.0, 0.07210438411415486]","[0.012175051223132468, -0.08439304584960079, 0.0034133324321900106, -0.9963522500341555]","[[0.9857322009943448, 0.004746783585664034, 0.16825351723337778], [-0.00885674221004426, 0.9996801096253186, 0.02368515631999878], [-0.1680872872445638, -0.024837402401797746, 0.9854590389263582]]","[-0.0032983318465054454, -0.09626589092722428, 0.0044279439664906255]",[0.4872494678903226],"[0.011007418497506557, -0.07801178345664796, 0.0, -0.9968893298027354]",[0.482170135668],"[-2.947936821558924, -0.5329077434961716, 1.0978718915891221]","[984.5110323041777, 1114.4288698769567, 940.655100635025, 1086.8983139767652]"
28,0.5600000000000023,"[-0.172890644069717, -0.06002832218442487, 2.2508081751649707]","[0.23061208724129928, 0.0, 2.173262691431069]","[0.11996437247565042, 0.038059246938174675, 0.015137929323379219]","[-0.06209436751050128, 0.0, 0.07448631613508441]","[0.012134163608305252, -0.08346379738411744, 0.0033773840856087273, -0.9964311738282544]","[[0.9860447099061873, 0.004705134832125297, 0.16641382266136517], [-0.008756188323442582, 0.9996826450007952, 0.0236179391732762], [-0.16624989573711374, -0.024745496377314557, 0.9857730474997646]]","[-0.00473975924113017, -0.08814117713534994, 0.006711761639271804]",[0.4875418572559969],"[0.00957453048477578, -0.0752411741664084, 0.0, -0.9971186001128796]",[0.482170135668],"[-3.6126873292427657, -0.6996942144178596, -0.24001057654949065]","[972.6836269343117, 1130.2142030689654, 931.4823869361845, 1101.9960543256468]"
29,0.5799999999999983,"[-0.1708877350208469, -0.05940944545196426, 2.251612907449048]","[0.22934655911414828, 0.0, 2.1747807325393307]","[0.12318647903967257, 0.033437439883389354, 0.009303564483503238]","[-0.06408251199132248, 0.0, 0.07686743793246026]","[0.012205349789446821, -0.08247195497725802, 0.003323236366748519, -0.9965129593190197]","[[0.9863743813965129, 0.00461009809605642, 0.16444986635500305], [-0.008636494329324196, 0.9996796869850891, 0.02377743087637631], [-0.16428762130584637, -0.024873726076445394, 0.986098528069446]]","[-0.005131119621028108, -0.11773227310738399, 0.007224870036958559]",[0.49015927444638185],"[0.011468736751301358, -0.07321597977798644, 0.0, -0.9972479630575685]",[0.482170135668],"[-4.2618913517649615, -1.0406632769078135, -1.8032220637927097]","[960.3162925490004, 1135.6455804967331, 915.151648575134, 1111.1646439738665]"
