,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
22,0.4400000000000013,"[-0.18490033305690468, -0.061414338607158635, 2.28543503620271]","[0.23635573219834016, 0.0, 2.166372145274478]","[0.002656877193676879, 0.05147107321866136, -0.15367621958320662]","[-0.05209632559378242, 0.0, 0.06250441245987581]","[0.016602474279813935, -0.15205161489215402, -0.008310865424429496, -0.9881981798351471]","[[0.9536225207062947, -0.02147443022145449, 0.30023829629593857], [0.011376698119649848, 0.9993106235844949, 0.03534043074601569], [-0.3007902200137469, -0.030285708710272204, 0.9532093773700769]]","[0.029318254136698557, 0.08880028124197606, 0.0035222329727081516]",[0.5358170645631009],"[0.009716141225351258, -0.1410169514785367, 0.0, -0.9899592954659848]",[0.49628996304799994],"[-5.843467571714992, -0.1516210374918553, -1.0417753331321293]","[1046.220935619415, 1165.8761844938297, 1074.044105127662, 1170.0348049643494]"
23,0.46000000000000085,"[-0.1842633697180598, -0.06054891513109492, 2.283543518522731]","[0.2352931907942662, 0.0, 2.167646947991035]","[0.01649492707466054, 0.060437908056036375, -0.14748411452426197]","[-0.054085120715270274, 0.0, 0.06488865678307937]","[0.016667533701118377, -0.15259836698425008, -0.008501147599623908, -0.9881112560024161]","[[0.9532831298015798, -0.021887036113143847, 0.3012849418012201], [0.011713282415361376, 0.9993000396547437, 0.03553327780213873], [-0.3018517144576798, -0.030344232837359986, 0.9528720554632452]]","[0.008376918841794074, 0.034854254393426175, 0.017264294904438763]",[0.5354891060200139],"[0.007178018935491451, -0.13938876827583477, 0.0, -0.9902108074315726]",[0.49628996304799994],"[-6.2319608572190575, -1.2277490020366626, 0.5675286583785244]","[1053.2770556794187, 1161.9525063628619, 1056.6153628710808, 1190.088667804726]"
24,0.4800000000000004,"[-0.18338008661845073, -0.05971832266396278, 2.2819192390309224]","[0.23419280470716478, 0.0, 2.168967117336985]","[0.0370924078381925, 0.04893366750511953, -0.13828123908952875]","[-0.05607381976496821, 0.0, 0.06727244001937]","[0.01634701558666754, -0.15235350224886068, -0.008592347791122315, -0.9881535308883223]","[[0.9534292074375921, -0.021962167768727014, 0.30081638389429216], [0.012000067464944957, 0.9993179368953977, 0.03492487089993943], [-0.3013782208673624, -0.029688573785868443, 0.9530424144815377]]","[0.02281573085486464, -0.04678961405497575, 0.012564615049780358]",[0.5338611414841689],"[0.0105999109178958, -0.1358104641506903, 0.0, -0.9906779760729592]",[0.49628996304799994],"[-5.877437143028315, -1.768907252973364, -0.17480118195980054]","[1022.9524443177929, 1203.8638383094626, 1056.849173067776, 1200.378597228968]"
25,0.5,"[-0.18199572184395355, -0.05882599454984518, 2.280328787937471]","[0.23304306365955343, 0.0, 2.170346439416625]","[0.05414524187490413, 0.05078697558349701, -0.1396754142689495]","[-0.05806237567639185, 0.0, 0.06965553629434969]","[0.016105149740687098, -0.15126741684903908, -0.008709843811816604, -0.9883228697634491]","[[0.9540837779662222, -0.022088644461053426, 0.2987215483662778], [0.012343906864090589, 0.9993286890702442, 0.03446920676851605], [-0.29928264172150704, -0.029199144470227707, 0.9537167490283348]]","[0.035734315764624054, -0.10753686920565589, 0.013720295805459476]",[0.5360016865936891],"[0.009815730237951818, -0.1326707852906448, 0.0, -0.9911067823884622]",[0.4965524625871829],"[-5.805471165557175, -1.0400703265600855, -0.5596242297320835]","[1025.1585151857532, 1198.0829923346987, 1051.0267691205484, 1207.0846641891753]"
26,0.5199999999999996,"[-0.18027324132622433, -0.057898442596583395, 2.2786982182701387]","[0.23187019924241126, 0.0, 2.1717534720009684]","[0.07550460834356434, 0.046378036405154026, -0.13465079233606544]","[-0.0600508598144665, 0.0, 0.07203828811339877]","[0.015704057578452592, -0.14987440353237066, -0.008913269069642574, -0.9885402174398759]","[[0.9549165957208127, -0.022329522413626356, 0.296033801931759], [0.012914977363192009, 0.9993480345403257, 0.03371992675725613], [-0.2965936998944866, -0.02837644321591129, 0.9545822536029737]]","[0.05518909508640983, -0.15117465214535963, 0.011925689492765321]",[0.5356534429102275],"[0.010979550363497821, -0.1281858673503891, 0.0, -0.9916891856512079]",[0.4971652126910848],"[-5.731818039552512, -1.1969375518849485, -0.6466000001382568]","[1036.4986079912244, 1182.1120337434097, 1049.5111539862696, 1209.0357416772072]"
27,0.5399999999999991,"[-0.17810070159636196, -0.056946274781479254, 2.277226027548737]","[0.23064934169468204, 0.0, 2.1732180068375864]","[0.0915788485506314, 0.046799959383634765, -0.13706430890921198]","[-0.06203917864968145, 0.0, 0.07442024662725222]","[0.015263740214664418, -0.14777701160614545, -0.008994350551416425, -0.9888619616868127]","[[0.9561620175353476, -0.022299602090456328, 0.2919875563177029], [0.013277082431033715, 0.9993721443231518, 0.03284578067435471], [-0.29253670603856863, -0.027529147691049083, 0.9558578506883496]]","[0.05496475428968303, -0.21601018718848888, 0.002613071480143419]",[0.5370548775753927],"[0.010861700706290011, -0.12456121668092401, 0.0, -0.992152389417848]",[0.497172922498],"[-6.374718601017515, -1.405600002570126, -0.3414120514748582]","[1016.911953822573, 1205.1012109289459, 1040.8799786261343, 1220.052645609271]"
28,0.5599999999999987,"[-0.1754716259983144, -0.05595860803780714, 2.275935440850648]","[0.22938743267012116, 0.0, 2.1747317143568052]","[0.10590821302421956, 0.040149207480161445, -0.125756572752183]","[-0.06402733906473791, 0.0, 0.07680144488945206]","[0.014564495829667568, -0.1448150396113507, -0.009117265246593167, -0.9893093290830505]","[[0.957890552926314, -0.02225790720934392, 0.2862681626147575], [0.013821275047373276, 0.9994090952440434, 0.031458217451027774], [-0.2867993161014054, -0.026176948939697454, 0.9576325528999227]]","[0.06862146189630737, -0.29375445161879954, 0.0011873732089735824]",[0.5353198955397179],"[0.012844579464138087, -0.1219803959229002, 0.0, -0.9924477124235742]",[0.497172922498],"[-5.07448281519186, -1.047862939090539, 0.8440035563727228]","[1011.8287300855646, 1211.3953186184492, 1046.4197381694428, 1213.299737608054]"
29,0.5799999999999983,"[-0.17286931151294735, -0.055092760398974226, 2.274974765150792]","[0.2280883678203875, 0.0, 2.176289918135983]","[0.13341577486207784, 0.045009354603452484, -0.11413003021926532]","[-0.06601534279052468, 0.0, 0.07918189122735635]","[0.013939194202154342, -0.14221938511207888, -0.009062660609514538, -0.989695517276761]","[[0.9593830327337398, -0.02190339641645092, 0.2812551234581151], [0.01397370190289794, 0.9994471374670447, 0.030168888071373967], [-0.28176042820301206, -0.025013343993915506, 0.9591586940983756]]","[0.06294016292619477, -0.28190317419942756, -0.00409888939044335]",[0.5321584849107704],"[0.011513389399141235, -0.11563824323403912, 0.0, -0.9932244558983282]",[0.497172922498],"[-5.1151851143575096, -0.19706559543225421, 0.8906440674607552]","[1051.7209301395449, 1177.9726061179192, 1044.5963684169694, 1218.1925988637527]"
30,0.6000000000000014,"[-0.16952043051492527, -0.054145635510596896, 2.2741773535315697]","[0.22674749944257658, 0.0, 2.1778981702705127]","[0.14511523315096575, 0.047421262584849216, -0.10103245169648185]","[-0.06800315266016861, 0.0, 0.08156140731432776]","[0.013378026273696497, -0.13914392100328157, -0.009093758369084947, -0.9901399883229864]","[[0.9611124408697808, -0.021731129672769762, 0.275300607558031], [0.014285245548741558, 0.9994765592001562, 0.029022919949106687], [-0.2757872337115841, -0.023961555164583138, 0.9609198905783719]]","[0.0634757004508425, -0.3057220484821132, -0.008770443088439588]",[0.5298088346366133],"[0.010793864647263104, -0.11336515641311505, 0.0, -0.9934945733298346]",[0.497172922498],"[-6.032560444293773, -0.8034132125874931, 1.4443419985214874]","[1022.414651546938, 1200.50351442783, 1020.5140928079386, 1233.8884508119982]"
31,0.620000000000001,"[-0.16718239977443006, -0.053549169970273425, 2.273851625446163]","[0.22536563715940267, 0.0, 2.1795554861283946]","[0.16076382765288727, 0.04683643713392855, -0.08287004217877736]","[-0.06999075349590846, 0.0, 0.08393992035458961]","[0.012861828339141275, -0.1370667393927593, -0.009047850086017198, -0.9904355682950572]","[[0.9622588869332368, -0.02144848282973682, 0.2712788040603468], [0.014396767337434885, 0.9995026157723109, 0.02795794314039147], [-0.2717442916389254, -0.022997305901171973, 0.9620917608591438]]","[0.06817191338925936, -0.32490155792150116, -0.010645750075822503]",[0.5257320270282708],"[0.01102693573285562, -0.11022739662133044, 0.0, -0.9938428328524631]",[0.497172922498],"[-4.877635056533856, -0.18680141594680877, 2.1465646875886115]","[1018.7000858721242, 1194.371810341741, 1014.670472088966, 1226.9149868106688]"
