,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
20,0.3999999999999986,"[-0.04010761726471114, -0.04204447272907197, 2.1821841214242963]","[0.24001310052453617, 0.0, 2.1619838966954483]","[-0.22526970718433195, -0.0022224119051659484, 0.002360673039804663]","[-0.04457189532602372, 0.0, 0.05348115148363982]","[0.012115432418142896, -0.11268699267020042, -0.00824943531740132, -0.9935224174228003]","[[0.9744671661242139, -0.019122501126034325, 0.22371421578745418], [0.013661494549636017, 0.9995703153529644, 0.025933115522682376], [-0.22411399769175747, -0.0222146992941012, 0.9743097050849687]]","[-0.0005877008068346465, 0.21354665062140066, 0.0014054163965632276]",[0.48175996214305],"[0.013984854790689689, -0.12661590985857524, 0.0, -0.9918530012633302]",[0.44410103943499996],"[-3.484818951329643, -0.1968656533465143, -0.2747564232793387]","[962.4549653934937, 1074.9146341042724, 968.6024961420937, 1055.8419386246037]"
21,0.4200000000000017,"[-0.04474332096346935, -0.042111765755276115, 2.182214399191765]","[0.23909955673857455, 0.0, 2.163080033054687]","[-0.20296312185990129, -0.0021606035019523305, -0.0024194406057060883]","[-0.0465609812247719, 0.0, 0.05586679141251386]","[0.012059675946031724, -0.11479348324865106, -0.008294139473001566, -0.99328143694118]","[[0.9735071122099027, -0.019245573965257022, 0.22784442271681563], [0.013708085130477209, 0.9995713282347728, 0.02586153082675071], [-0.228244521253998, -0.022053078184126787, 0.9733538261412513]]","[0.0014631495114819254, 0.18962662796649538, 0.000658662375489115]",[0.484097959864825],"[0.01434525814326834, -0.12162665351608005, 0.0, -0.992470453595098]",[0.4441438103192139],"[-3.8381563655280235, -1.245876520295667, -3.059415269583358]","[973.8395406808456, 1073.434693718494, 969.997338128832, 1062.9892569210149]"
22,0.4400000000000013,"[-0.048325148386735704, -0.042154565333855094, 2.182173104280681]","[0.23815049882406758, 0.0, 2.164218762140471]","[-0.18658659231037789, -0.006827890539882181, -0.013398852031460046]","[-0.048550009596494505, 0.0, 0.05825215523062326]","[0.012073272974076283, -0.11613876433238708, -0.008301806888402043, -0.993124972903658]","[[0.9728858431469318, -0.019293813491505007, 0.23048015439984898], [0.013685113472877711, 0.9995707404676263, 0.025908860977966172], [-0.23088107432281596, -0.022052214602985724, 0.9727321553015434]]","[-0.003318168993215474, 0.12764679793456554, 0.0024074868568207492]",[0.48785371265663435],"[0.016323316910154054, -0.11711676899937482, 0.0, -0.992983663634027]",[0.444455383961],"[-4.4012457122124635, -0.30454215325893735, -2.0174689452056995]","[949.0774937072918, 1097.5224639345988, 935.2100133298509, 1103.6920999969307]"
23,0.46000000000000085,"[-0.052190743778270814, -0.04220912860035546, 2.182150700833818]","[0.23715810546203175, 0.0, 2.1654094585719528]","[-0.16962020777322026, 0.002130919974417856, -0.007619638232849878]","[-0.05053895798125468, 0.0, 0.06063713514197754]","[0.012012060665737019, -0.11655438855301153, -0.008321183447448498, -0.9930768532616584]","[[0.9726917585005823, -0.019327266119123623, 0.23129502171535976], [0.013727032574496987, 0.9995730302796404, 0.02579753971174612], [-0.23169483995688567, -0.02191805791672692, 0.9725416634856398]]","[0.006287972945233391, 0.05163094161863915, -0.0007744080980785146]",[0.48478682940378726],"[0.014958082557729548, -0.12040347739517752, 0.0, -0.9926096001997733]",[0.444455383961],"[-4.519514119229418, -0.7924509833095779, -1.6205893992288587]","[975.6238279626917, 1080.3052156221845, 956.2097787480403, 1093.8461257599622]"
24,0.4800000000000004,"[-0.055349443389865145, -0.04215312588473072, 2.1821052722067797]","[0.2361272444085294, 0.0, 2.1666462793924204]","[-0.15464663147043967, -0.007202537231744991, -0.01553666540713913]","[-0.052527826024104655, 0.0, 0.06302172944976496]","[0.011972702406065485, -0.11698845165737849, -0.00829841205902817, -0.9930264512750543]","[[0.9724897170709398, -0.019282421189670062, 0.23214654514292832], [0.013679749523109377, 0.999575621507513, 0.025720057120936272], [-0.23254396281503092, -0.021836783608933777, 0.9723407531505343]]","[-0.009226254589187627, 0.03875516188762611, 0.0012736461147117954]",[0.4909494454267188],"[0.01694696701781551, -0.11376941642245489, 0.0, -0.9933602913304014]",[0.444455383961],"[-3.9782841369253332, -1.0521489543091143, -2.5869169919075574]","[969.8361520632269, 1087.900126107867, 963.6627611461734, 1084.547384848351]"
25,0.5,"[-0.058092471769022325, -0.042097377985824844, 2.181973158674289]","[0.23505710470353958, 0.0, 2.1679301909913278]","[-0.13117647635779728, 0.0005249509431279507, -0.015550776887939674]","[-0.054516602412069064, 0.0, 0.06540588386303452]","[0.012128502383299081, -0.1172468389525251, -0.008333441699189377, -0.9929938180986153]","[[0.9723675558572145, -0.01939416931290051, 0.2326486282079033], [0.013706055050220574, 0.9995669972058098, 0.026041195172470846], [-0.23305291687794213, -0.02213291638517039, 0.9722122472181987]]","[-0.005558930634422142, 0.01612787721646864, 0.0005827016697021482]",[0.4904126193971681],"[0.013996725624305954, -0.10876306237677562, 0.0, -0.9939684928606651]",[0.444455383961],"[-4.553921680534534, 0.6361469246210244, -1.9918688526095494]","[966.1478221655851, 1099.8614047129247, 953.6153023963329, 1100.8602009220708]"
26,0.5199999999999996,"[-0.060559048918087104, -0.042092886321824584, 2.1818985114469855]","[0.2339470407088803, 0.0, 2.169261960361386]","[-0.12166325578586994, 0.00893962133231691, -0.01638788351209126]","[-0.05650527471113207, 0.0, 0.06778953871423705]","[0.012178565140106684, -0.1169364935626963, -0.00827743140815943, -0.9930302242930316]","[[0.9725146844108852, -0.01928771654384741, 0.23204133038601582], [0.013591241727411562, 0.9995663365666185, 0.02612323415444666], [-0.23244455933640396, -0.02225149893614308, 0.972355081254575]]","[-0.004097611707517988, -0.061852633990372156, -0.005029378031304829]",[0.4923577017285764],"[0.011064704595759704, -0.10927337279744362, 0.0, -0.9939485660418037]",[0.444455383961],"[-4.451002543998445, -0.43383154007830865, -1.0640853801971026]","[974.7230123015931, 1102.9757030712897, 958.0769712062465, 1108.1950732365012]"
27,0.5399999999999991,"[-0.0627654185354043, -0.04198927790132734, 2.181751988926156]","[0.23279818473154085, 0.0, 2.170640222790581]","[-0.09677237773118473, 0.005873077538648916, -0.00488385600914591]","[-0.058493834797391744, 0.0, 0.07017265502381018]","[0.012258557838154712, -0.11596282490830752, -0.00825598601741044, -0.9931436370235791]","[[0.9729690179348596, -0.019241833953522226, 0.2301330704137192], [0.013555685968665042, 0.9995632269757464, 0.02626379235406255], [-0.23053789634214086, -0.022434242510132943, 0.9728047960645562]]","[-0.006248282883437738, -0.0933754356188091, 0.001928319139363082]",[0.4897032252914758],"[0.013074016477605028, -0.10586767136213443, 0.0, -0.9942912943178851]",[0.444455383961],"[-3.7297466006428674, -1.0206247542153977, -1.8189402328595925]","[988.966458575192, 1095.6637629774782, 975.624735435695, 1093.624735435695]"
28,0.5599999999999987,"[-0.06448053900666484, -0.04182743798904701, 2.1816387348014303]","[0.23160648522270805, 0.0, 2.172069823778376]","[-0.08058834791333068, 0.006828688296920382, -0.015261966554395061]","[-0.06048225604376304, 0.0, 0.07255510501676184]","[0.012351952434878707, -0.11514756427645705, -0.008251524016170034, -0.9932371680615524]","[[0.9733455935404957, -0.019236035165895095, 0.22853383643794156], [0.01354684621815535, 0.9995583752001903, 0.026437122296961182], [-0.22894152616659352, -0.022636550728838512, 0.9731766273797675]]","[-0.01363392279160712, -0.08926741749438938, 0.002019416495121145]",[0.49524959472113883],"[0.013093280606952005, -0.10417091795157439, 0.0, -0.9944682115450012]",[0.444455383961],"[-4.218905158624027, -0.5645236005331153, -2.8804265360239327]","[966.8102078558643, 1110.6955719440257, 967.0309105479225, 1094.148818925827]"
29,0.5799999999999983,"[-0.06614252100232049, -0.041553447052893815, 2.181727806853868]","[0.23037635756167574, 0.0, 2.1735454636061387]","[-0.061008202649003127, 0.008150544483064983, -0.010578609906496485]","[-0.062470540402131784, 0.0, 0.07493689807579904]","[0.012805619637618141, -0.11339858156779753, -0.008229567097664637, -0.993432765931613]","[[0.974145680244635, -0.019255321414510817, 0.22509696366716755], [0.013446765002500295, 0.9995361890592052, 0.027309486743718712], [-0.22551850249130737, -0.02357660180054997, 0.9739531640052582]]","[-0.010436024344833886, -0.18227458557559437, 0.007438504990993156]",[0.4916641833562937],"[0.012362840936349156, -0.09544751475526676, 0.0, -0.9953515141312139]",[0.444455383961],"[-4.726080261251472, -0.5637717233161446, -0.7507131884813276]","[950.8431211024091, 1139.3634720659816, 933.9716945832497, 1142.05586337976]"
30,0.6000000000000014,"[-0.0671888144544495, -0.041342949009152696, 2.1817726854991184]","[0.22910696331103073, 0.0, 2.1750681352837216]","[-0.05214506746520399, 0.00904502990751805, 0.0008145914398437308]","[-0.06445866944414264, 0.0, 0.07731794578420645]","[0.012712618174668327, -0.11144262499584649, -0.00822505427768755, -0.9936551736366006]","[[0.975025104571802, -0.019179190552842066, 0.2212619578325365], [0.013512280393022286, 0.999540800582022, 0.027097160918329356], [-0.22168020573052916, -0.023430674360574087, 0.974837186285834]]","[0.0047641580111279815, -0.21034094417347923, -0.00030687953823136695]",[0.49054926335306065],"[0.01258550397782965, -0.09727213397642537, 0.0, -0.9951771653053447]",[0.444455383961],"[-4.020714894337663, -1.2783979219687964, -0.47397661477010544]","[972.0993997564813, 1125.6273047760887, 938.1058050504206, 1144.0844061924954]"
31,0.620000000000001,"[-0.06793417928771217, -0.0410803547939029, 2.1818788419804775]","[0.2277978231063926, 0.0, 2.1766384019582614]","[-0.026492495321777023, 0.0036512979687908413, 0.009632679840553928]","[-0.06644662693756802, 0.0, 0.07969817026717069]","[0.012608883179784291, -0.10943256445984637, -0.008176008642472, -0.9938803109708538]","[[0.9759147231889823, -0.01901159286683775, 0.21731956171568056], [0.013492303181484085, 0.9995477276474163, 0.026852884657021514], [-0.2177319230670799, -0.023273998285855205, 0.975730449553543]]","[0.008384920472635877, -0.21232953231164792, -0.0002699885051911438]",[0.48829817046510116],"[0.015169823928270067, -0.0911812807602842, 0.0, -0.9957119654659219]",[0.444455383961],"[-3.4884316792863106, -0.18117822074288725, -1.289978378283358]","[961.9729640887364, 1125.10341748294, 965.3166354013564, 1105.68470462344]"
